0,1.122
21.533,1.122
43.066,1.122
64.6,1.122
86.133,1.122
107.67,1.122
129.2,1.122
150.73,1.122
172.27,1.122
193.8,1.122
215.33,1.122
236.87,1.122
258.4,1.122
279.93,1.122
301.46,1.122
323,1.122
344.53,1.122
366.06,1.122
387.6,1.122
409.13,1.122
430.66,1.122
452.2,1.122
473.73,1.122
495.26,1.122
516.8,1.122
538.33,1.122
559.86,1.122
581.4,1.122
602.93,1.122
624.46,1.1219
646,1.1219
667.53,1.1219
689.06,1.1219
710.6,1.1219
732.13,1.1219
753.66,1.1219
775.2,1.1219
796.73,1.1218
818.26,1.1218
839.79,1.1218
861.33,1.1218
882.86,1.1217
904.39,1.1217
925.93,1.1217
947.46,1.1217
968.99,1.1216
990.53,1.1216
1012.1,1.1215
1033.6,1.1215
1055.1,1.1215
1076.7,1.1214
1098.2,1.1214
1119.7,1.1213
1141.3,1.1212
1162.8,1.1212
1184.3,1.1211
1205.9,1.1211
1227.4,1.121
1248.9,1.1209
1270.5,1.1208
1292,1.1208
1313.5,1.1207
1335.1,1.1206
1356.6,1.1205
1378.1,1.1204
1399.7,1.1203
1421.2,1.1202
1442.7,1.1201
1464.3,1.1199
1485.8,1.1198
1507.3,1.1197
1528.9,1.1196
1550.4,1.1194
1571.9,1.1193
1593.5,1.1191
1615,1.119
1636.5,1.1188
1658.1,1.1186
1679.6,1.1185
1701.1,1.1183
1722.7,1.1181
1744.2,1.1179
1765.7,1.1177
1787.3,1.1175
1808.8,1.1173
1830.3,1.117
1851.9,1.1168
1873.4,1.1166
1894.9,1.1163
1916.5,1.1161
1938,1.1158
1959.5,1.1155
1981.1,1.1153
2002.6,1.115
2024.1,1.1147
2045.7,1.1144
2067.2,1.1141
2088.7,1.1137
2110.3,1.1134
2131.8,1.1131
2153.3,1.1127
2174.9,1.1124
2196.4,1.112
2217.9,1.1117
2239.5,1.1113
2261,1.1109
2282.5,1.1105
2304.1,1.1101
2325.6,1.1097
2347.1,1.1092
2368.7,1.1088
2390.2,1.1084
2411.7,1.1079
2433.3,1.1075
2454.8,1.107
2476.3,1.1065
2497.9,1.106
2519.4,1.1055
2540.9,1.105
2562.5,1.1045
2584,1.104
2605.5,1.1035
2627.1,1.103
2648.6,1.1024
2670.1,1.1019
2691.7,1.1013
2713.2,1.1007
2734.7,1.1002
2756.2,1.0996
2777.8,1.099
2799.3,1.0984
2820.8,1.0978
2842.4,1.0972
2863.9,1.0965
2885.4,1.0959
2907,1.0953
2928.5,1.0946
2950,1.094
2971.6,1.0933
2993.1,1.0927
3014.6,1.092
3036.2,1.0914
3057.7,1.0907
3079.2,1.09
3100.8,1.0893
3122.3,1.0886
3143.8,1.0879
3165.4,1.0872
3186.9,1.0865
3208.4,1.0858
3230,1.0851
3251.5,1.0844
3273,1.0837
3294.6,1.083
3316.1,1.0823
3337.6,1.0815
3359.2,1.0808
3380.7,1.0801
3402.2,1.0793
3423.8,1.0786
3445.3,1.0779
3466.8,1.0771
3488.4,1.0764
3509.9,1.0757
3531.4,1.0749
3553,1.0742
3574.5,1.0735
3596,1.0727
3617.6,1.072
3639.1,1.0713
3660.6,1.0705
3682.2,1.0698
3703.7,1.0691
3725.2,1.0683
3746.8,1.0676
3768.3,1.0669
3789.8,1.0662
3811.4,1.0654
3832.9,1.0647
3854.4,1.064
3876,1.0633
3897.5,1.0626
3919,1.0619
3940.6,1.0612
3962.1,1.0605
3983.6,1.0598
4005.2,1.0591
4026.7,1.0584
4048.2,1.0577
4069.8,1.057
4091.3,1.0564
4112.8,1.0557
4134.4,1.055
4155.9,1.0543
4177.4,1.0537
4199,1.053
4220.5,1.0524
4242,1.0517
4263.6,1.0511
4285.1,1.0505
4306.6,1.0498
4328.2,1.0492
4349.7,1.0486
4371.2,1.048
4392.8,1.0474
4414.3,1.0468
4435.8,1.0462
4457.4,1.0456
4478.9,1.045
4500.4,1.0444
4522,1.0438
4543.5,1.0432
4565,1.0427
4586.6,1.0421
4608.1,1.0416
4629.6,1.041
4651.2,1.0405
4672.7,1.0399
4694.2,1.0394
4715.8,1.0389
4737.3,1.0384
4758.8,1.0379
4780.4,1.0373
4801.9,1.0368
4823.4,1.0364
4845,1.0359
4866.5,1.0354
4888,1.0349
4909.6,1.0344
4931.1,1.034
4952.6,1.0335
4974.2,1.033
4995.7,1.0326
5017.2,1.0321
5038.8,1.0317
5060.3,1.0313
5081.8,1.0308
5103.4,1.0304
5124.9,1.03
5146.4,1.0296
5168,1.0292
5189.5,1.0288
5211,1.0284
5232.6,1.028
5254.1,1.0276
5275.6,1.0272
5297.2,1.0268
5318.7,1.0265
5340.2,1.0261
5361.8,1.0257
5383.3,1.0254
5404.8,1.025
5426.4,1.0247
5447.9,1.0243
5469.4,1.024
5491,1.0237
5512.5,1.0233
5534,1.023
5555.6,1.0227
5577.1,1.0224
5598.6,1.0221
5620.2,1.0217
5641.7,1.0214
5663.2,1.0211
5684.8,1.0208
5706.3,1.0206
5727.8,1.0203
5749.4,1.02
5770.9,1.0197
5792.4,1.0194
5814,1.0192
5835.5,1.0189
5857,1.0186
5878.6,1.0184
5900.1,1.0181
5921.6,1.0179
5943.2,1.0176
5964.7,1.0174
5986.2,1.0171
6007.8,1.0169
6029.3,1.0167
6050.8,1.0164
6072.4,1.0162
6093.9,1.016
6115.4,1.0158
6137,1.0155
6158.5,1.0153
6180,1.0151
6201.6,1.0149
6223.1,1.0147
6244.6,1.0145
6266.2,1.0143
6287.7,1.0141
6309.2,1.0139
6330.8,1.0137
6352.3,1.0135
6373.8,1.0133
6395.4,1.0131
6416.9,1.013
6438.4,1.0128
6460,1.0126
6481.5,1.0124
6503,1.0123
6524.6,1.0121
6546.1,1.0119
6567.6,1.0118
6589.2,1.0116
6610.7,1.0115
6632.2,1.0113
6653.8,1.0111
6675.3,1.011
6696.8,1.0108
6718.4,1.0107
6739.9,1.0105
6761.4,1.0104
6783,1.0103
6804.5,1.0101
6826,1.01
6847.6,1.0099
6869.1,1.0097
6890.6,1.0096
6912.2,1.0095
6933.7,1.0093
6955.2,1.0092
6976.8,1.0091
6998.3,1.009
7019.8,1.0088
7041.4,1.0087
7062.9,1.0086
7084.4,1.0085
7106,1.0084
7127.5,1.0083
7149,1.0082
7170.6,1.008
7192.1,1.0079
7213.6,1.0078
7235.2,1.0077
7256.7,1.0076
7278.2,1.0075
7299.8,1.0074
7321.3,1.0073
7342.8,1.0072
7364.4,1.0071
7385.9,1.007
7407.4,1.0069
7429,1.0069
7450.5,1.0068
7472,1.0067
7493.6,1.0066
7515.1,1.0065
7536.6,1.0064
7558.2,1.0063
7579.7,1.0062
7601.2,1.0062
7622.8,1.0061
7644.3,1.006
7665.8,1.0059
7687.4,1.0058
7708.9,1.0058
7730.4,1.0057
7752,1.0056
7773.5,1.0055
7795,1.0055
7816.6,1.0054
7838.1,1.0053
7859.6,1.0053
7881.2,1.0052
7902.7,1.0051
7924.2,1.0051
7945.8,1.005
7967.3,1.0049
7988.8,1.0049
8010.4,1.0048
8031.9,1.0047
8053.4,1.0047
8075,1.0046
8096.5,1.0046
8118,1.0045
8139.6,1.0044
8161.1,1.0044
8182.6,1.0043
8204.2,1.0043
8225.7,1.0042
8247.2,1.0042
8268.8,1.0041
8290.3,1.0041
8311.8,1.004
8333.3,1.004
8354.9,1.0039
8376.4,1.0039
8397.9,1.0038
8419.5,1.0038
8441,1.0037
8462.5,1.0037
8484.1,1.0036
8505.6,1.0036
8527.1,1.0035
8548.7,1.0035
8570.2,1.0034
8591.7,1.0034
8613.3,1.0034
8634.8,1.0033
8656.3,1.0033
8677.9,1.0032
8699.4,1.0032
8720.9,1.0032
8742.5,1.0031
8764,1.0031
8785.5,1.003
8807.1,1.003
8828.6,1.003
8850.1,1.0029
8871.7,1.0029
8893.2,1.0028
8914.7,1.0028
8936.3,1.0028
8957.8,1.0027
8979.3,1.0027
9000.9,1.0027
9022.4,1.0026
9043.9,1.0026
9065.5,1.0026
9087,1.0025
9108.5,1.0025
9130.1,1.0025
9151.6,1.0025
9173.1,1.0024
9194.7,1.0024
9216.2,1.0024
9237.7,1.0023
9259.3,1.0023
9280.8,1.0023
9302.3,1.0022
9323.9,1.0022
9345.4,1.0022
9366.9,1.0022
9388.5,1.0021
9410,1.0021
9431.5,1.0021
9453.1,1.0021
9474.6,1.002
9496.1,1.002
9517.7,1.002
9539.2,1.002
9560.7,1.0019
9582.3,1.0019
9603.8,1.0019
9625.3,1.0019
9646.9,1.0018
9668.4,1.0018
9689.9,1.0018
9711.5,1.0018
9733,1.0018
9754.5,1.0017
9776.1,1.0017
9797.6,1.0017
9819.1,1.0017
9840.7,1.0017
9862.2,1.0016
9883.7,1.0016
9905.3,1.0016
9926.8,1.0016
9948.3,1.0016
9969.9,1.0015
9991.4,1.0015
10013,1.0015
10034,1.0015
10056,1.0015
10078,1.0014
10099,1.0014
10121,1.0014
10142,1.0014
10164,1.0014
10185,1.0014
10207,1.0013
10228,1.0013
10250,1.0013
10271,1.0013
10293,1.0013
10314,1.0013
10336,1.0012
10357,1.0012
10379,1.0012
10401,1.0012
10422,1.0012
10444,1.0012
10465,1.0012
10487,1.0011
10508,1.0011
