0,9.6433e-15
21.533,-7.5375e-10
43.066,-1.206e-08
64.6,-6.1055e-08
86.133,-1.9297e-07
107.67,-4.7113e-07
129.2,-9.7696e-07
150.73,-1.81e-06
172.27,-3.0879e-06
193.8,-4.9465e-06
215.33,-7.5397e-06
236.87,-1.104e-05
258.4,-1.5636e-05
279.93,-2.1539e-05
301.46,-2.8973e-05
323,-3.8184e-05
344.53,-4.9435e-05
366.06,-6.3007e-05
387.6,-7.9199e-05
409.13,-9.833e-05
430.66,-0.00012074
452.2,-0.00014677
473.73,-0.00017681
495.26,-0.00021123
516.8,-0.00025046
538.33,-0.00029492
559.86,-0.00034505
581.4,-0.00040133
602.93,-0.00046422
624.46,-0.00053423
646,-0.00061188
667.53,-0.00069771
689.06,-0.00079227
710.6,-0.00089613
732.13,-0.0010099
753.66,-0.0011342
775.2,-0.0012695
796.73,-0.0014167
818.26,-0.0015763
839.79,-0.001749
861.33,-0.0019355
882.86,-0.0021366
904.39,-0.0023529
925.93,-0.0025852
947.46,-0.0028342
968.99,-0.0031009
990.53,-0.0033858
1012.1,-0.0036899
1033.6,-0.004014
1055.1,-0.0043589
1076.7,-0.0047255
1098.2,-0.0051147
1119.7,-0.0055273
1141.3,-0.0059642
1162.8,-0.0064264
1184.3,-0.0069147
1205.9,-0.0074302
1227.4,-0.0079738
1248.9,-0.0085464
1270.5,-0.009149
1292,-0.0097826
1313.5,-0.010448
1335.1,-0.011147
1356.6,-0.011879
1378.1,-0.012647
1399.7,-0.013451
1421.2,-0.014291
1442.7,-0.01517
1464.3,-0.016088
1485.8,-0.017046
1507.3,-0.018045
1528.9,-0.019087
1550.4,-0.020172
1571.9,-0.021301
1593.5,-0.022476
1615,-0.023697
1636.5,-0.024966
1658.1,-0.026283
1679.6,-0.02765
1701.1,-0.029067
1722.7,-0.030536
1744.2,-0.032057
1765.7,-0.033632
1787.3,-0.035261
1808.8,-0.036946
1830.3,-0.038688
1851.9,-0.040486
1873.4,-0.042343
1894.9,-0.04426
1916.5,-0.046236
1938,-0.048273
1959.5,-0.050371
1981.1,-0.052532
2002.6,-0.054756
2024.1,-0.057045
